GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
augustus_masked-NODE_106_length_372_cov_0.762846_ID_211-processed-gene-0.1-mRNA-1,0.775278687477112,-0.115576341748238,0.115672889502772,0.0670914744160918,0.550256046652794,1.00095907946428,-0.259435177474758,0.000416323267799742
genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.106-mRNA-1,1.09532165527344,0.0384275875985622,0.0781139097686829,0.0311743922445143,0.937812172373136,1.25197744866212,-0.0278841380409071,0.0975965052194274
genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.84-mRNA-1,1.49325656890869,0.172470211982727,0.130299995266065,0.0381375934514586,1.24151646594206,1.75408389170965,0.0939524828950698,0.244050360283258
genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.107-mRNA-1,1.00542449951172,0.000975529837887734,0.0796940419840256,0.0346431391410826,0.848924145599206,1.16608620186647,-0.0711311137836887,0.0667306562301594
genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.85-mRNA-1,0.522275924682617,-0.287204593420029,0.0788985903723622,0.0672597348506425,0.369341227660576,0.678314055005709,-0.432572215033362,-0.16856918890429
genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.108-mRNA-1,1.46797716617584,0.166534796357155,0.0431018050784022,0.0127505016392207,1.38588087757428,1.55241649150848,0.141725902350785,0.191008246771313
genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.109-mRNA-1,0.890415608882904,-0.0534422434866428,0.104521056670396,0.0516079744568478,0.689418733119965,1.09602677822113,-0.161516919970578,0.0398211649983529
genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.86-mRNA-1,0.55560439825058,-0.257087618112564,0.0510491425385991,0.0402551076187812,0.457566649715106,0.655864264567693,-0.339545637143726,-0.183186032607277
genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.87-mRNA-1,0.352301418781281,-0.476818561553955,0.113074290379099,0.147510501287723,0.158839969461163,0.592403951783975,-0.799040233927706,-0.22738207130588
genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.88-mRNA-1,0.223292022943497,-0.675286114215851,0.0730725867872797,0.147996643069817,0.102192351718744,0.385686085373163,-0.990581752873881,-0.413766033052681
genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.89-mRNA-1,0.602351069450378,-0.225599706172943,0.0938737668205312,0.069579295103787,0.420003066211939,0.7856085896492,-0.376747545388194,-0.104793776727146
genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.90-mRNA-1,1.0720317363739,0.0289938542991877,0.0798473084556358,0.0325625400834697,0.913820065557957,1.22823154628277,-0.0391393144502414,0.0892802476372192
