GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
snap_masked-NODE_102_length_433_cov_0.800595_ID_4218-processed-gene-0.0-mRNA-1,0.454211175441742,-0.387023419141769,0.200689932915652,0.203526329666914,0.144921658188105,0.930839400490125,-0.838866708357914,-0.0311252428641939
snap_masked-NODE_109_length_427_cov_0.887879_ID_4232-processed-gene-0.0-mRNA-1,0.366905122995377,-0.481438726186752,0.167291094868856,0.206213198615264,0.115642980548243,0.769222059845924,-0.936880726941593,-0.11394827077505
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.17-mRNA-1,0.337695389986038,-0.512826263904572,0.141001786004669,0.197685870488,0.110847121911744,0.645327807962894,-0.955275593845803,-0.19021962490641
snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.107-mRNA-1,0.443621963262558,-0.410160541534424,0.221264345046164,0.233145125443388,0.119019094544152,0.96970897813638,-0.924383373850725,-0.0133587739048781
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.18-mRNA-1,0.390210777521133,-0.442240178585052,0.147136527172613,0.17770518597711,0.141745244835814,0.716034556925297,-0.848491507539482,-0.14506602202531
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.0-mRNA-1,0.296065419912338,-0.570220232009888,0.126540636305193,0.196133518745748,0.102382765710354,0.584786853690942,-0.989773152989092,-0.233002399104337
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.1-mRNA-1,0.519692361354828,-0.302102655172348,0.143261551808141,0.128188148788436,0.258865992973248,0.810032863914967,-0.586924998955807,-0.0914973610867231
maker-NODE_10_length_526852_cov_45.8755_ID_2249-snap-gene-0.79-mRNA-1,0.429768741130829,-0.417114913463593,0.203059699492723,0.21574968589172,0.133338563640912,0.902881181736787,-0.875044229211898,-0.044369398957083
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.2-mRNA-1,0.220074847340584,-0.697132229804993,0.0919201256826939,0.19157294391147,0.0774424282833934,0.430925784260035,-1.11102107318265,-0.365597520074074
maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-0.135-mRNA-1,0.393888354301453,-0.442274451255798,0.15609867994105,0.188773716516568,0.134952701628208,0.731460493803024,-0.869818613582763,-0.135809133126293
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.3-mRNA-1,0.459872275590897,-0.371204644441605,0.172048708526151,0.179247607940078,0.167920114720861,0.822257638971011,-0.774897277849206,-0.0849920833243439
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.4-mRNA-1,0.463583469390869,-0.386869728565216,0.219554375893186,0.224207626625109,0.132698714981476,0.958633498350779,-0.877133441144522,-0.0183473992910859
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.5-mRNA-1,0.484013706445694,-0.374030232429504,0.242933324702886,0.236491918944454,0.130852402746677,1.04552181363106,-0.88321830955593,0.0193330982612726
genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.58-mRNA-1,0.634162485599518,-0.256710022687912,0.314421172325268,0.23868827763461,0.158644977336129,1.35378228326639,-0.799573673088193,0.131548825866913
snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.113-mRNA-1,0.808362901210785,-0.140959084033966,0.360218116428099,0.216996324570135,0.228186954433719,1.59372176130613,-0.641709188632748,0.202412499793084
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.6-mRNA-1,0.466803431510925,-0.361570030450821,0.16625866210392,0.170980651698499,0.173101573685805,0.81784512847662,-0.761698991665272,-0.0873289300270392
maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-0.137-mRNA-1,0.97073096036911,-0.0485243424773216,0.369293564696271,0.185534165599621,0.335720217227936,1.75012242794037,-0.474022562426247,0.243068430354393
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.7-mRNA-1,0.234095126390457,-0.675376057624817,0.104972577352895,0.202826794559943,0.0788408413529396,0.478471615165472,-1.1032487640084,-0.320143837259621
maker-NODE_10_length_526852_cov_45.8755_ID_2249-snap-gene-0.75-mRNA-1,0.256741791963577,-0.628997504711151,0.104878051834465,0.189295791893669,0.0907570717856288,0.489511613547802,-1.04211953708873,-0.310237002848985
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.8-mRNA-1,0.321266978979111,-0.536047279834747,0.138960276493125,0.199989240699683,0.106396310031414,0.638563980162144,-0.973073442672495,-0.194795584010173
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.9-mRNA-1,0.534356951713562,-0.288811564445496,0.142169615385799,0.123912949795841,0.269477529575427,0.821194937825203,-0.569477443939733,-0.0855537381160456
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.22-mRNA-1,1.34868395328522,0.120933078229427,0.266560701585541,0.0900944911533982,0.825181936721007,1.87663602828979,-0.0834502924192809,0.273380049245054
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.10-mRNA-1,0.635832667350769,-0.218439429998398,0.190897508778585,0.143448732160714,0.283721398562193,1.02738907734553,-0.547107992547431,0.0117349442230403
maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-0.138-mRNA-1,0.445145308971405,-0.37802916765213,0.148051192137648,0.158265413572833,0.177766403928399,0.758193997045358,-0.750150577475918,-0.120219658402342
genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.62-mRNA-1,0.319810658693314,-0.525204718112946,0.114188544151416,0.168047382002828,0.123723227654894,0.563416987657547,-0.907548773191065,-0.249170062686417
snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.118-mRNA-1,0.205137521028519,-0.726417541503906,0.0844239441764391,0.188757316719119,0.0737273097659151,0.398726333926121,-1.13237162278362,-0.39932508634134
maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-0.139-mRNA-1,0.310751795768738,-0.54058700799942,0.116106270689951,0.17626592257285,0.113595166864494,0.565918733179569,-0.944640146229073,-0.247245929914092
maker-NODE_10_length_526852_cov_45.8755_ID_2249-snap-gene-0.76-mRNA-1,0.485328882932663,-0.343606472015381,0.169891765820804,0.167739800843821,0.183136329054832,0.846568798025449,-0.737225495441406,-0.0723377641616046
genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.65-mRNA-1,0.224697470664978,-0.688476145267487,0.0941985001873757,0.192718812726306,0.0780124420300126,0.440883472561836,-1.10783613674894,-0.355676190504135
maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-0.140-mRNA-1,0.461258232593536,-0.364923149347305,0.159982086478972,0.165241484117095,0.182114948704839,0.799672224124273,-0.73965442129188,-0.0970879957750643
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.12-mRNA-1,1.30111193656921,0.0868988782167435,0.430222905984393,0.16312911552777,0.48997876221935,2.17802133758863,-0.309822743753737,0.338062126735589
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.28-mRNA-1,0.445607513189316,-0.392542511224747,0.186173955447106,0.198620890181739,0.143302644044161,0.857020559410254,-0.843745975928873,-0.067008762818539
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.13-mRNA-1,0.253535598516464,-0.623471617698669,0.0869618991407605,0.159938699389839,0.103953750493626,0.444055972745021,-0.983159849325221,-0.352562294190051
genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.47-mRNA-1,0.337478846311569,-0.516729652881622,0.149008093427698,0.20526770049262,0.106881137813131,0.679683737953504,-0.971098936939513,-0.167693128159602
snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.123-mRNA-1,0.243082359433174,-0.659701228141785,0.109904645973987,0.204499345306197,0.0799495092282693,0.502781903743744,-1.09718419792428,-0.298620362232293
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.30-mRNA-1,0.330391407012939,-0.524799525737762,0.143268754574408,0.20323509203923,0.105236640634636,0.652007608115673,-0.977833124746964,-0.185747360286722
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.14-mRNA-1,0.511464834213257,-0.315514147281647,0.162359762430119,0.151619964697616,0.213367076590657,0.845007584989071,-0.670872599828686,-0.0731393952961908
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.31-mRNA-1,0.282416731119156,-0.594789564609528,0.126464593364217,0.206216549689493,0.0907284231235584,0.572128349045912,-1.0422566474213,-0.242506534666533
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.15-mRNA-1,0.171935304999352,-0.804935276508331,0.0728802703665964,0.192480178825048,0.0606426361948252,0.34147276605169,-1.21722203570451,-0.466643927508437
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.16-mRNA-1,0.653726696968079,-0.203101143240929,0.182208118139021,0.131172872202152,0.305994726717472,1.02400848170121,-0.514286057941643,0.0103035505527305
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.32-mRNA-1,0.486161053180695,-0.348509788513184,0.18686756125607,0.18278495711508,0.171826392412186,0.891858972609043,-0.764910128056303,-0.0497038159432142
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-0.33-mRNA-1,0.41315495967865,-0.426523059606552,0.175752001554289,0.200925314831911,0.133510911340515,0.803087752064069,-0.874483246603475,-0.0952370096362001
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.61-mRNA-1,0.602862358093262,-0.249016493558884,0.20817985941455,0.167389580891348,0.227687770873308,1.03705411652724,-0.642660295909743,0.0158014031820181
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.64-mRNA-1,0.2585069835186,-0.629956305027008,0.11181327448961,0.19825453320476,0.08788318776836,0.513481962680817,-1.05609422139431,-0.289474807508432
maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-1.49-mRNA-1,0.482935607433319,-0.340967983007431,0.155511104383125,0.153123741728615,0.205631447335084,0.806268456081549,-0.686910490257198,-0.0935203309410367
maker-NODE_10_length_526852_cov_45.8755_ID_2249-snap-gene-1.151-mRNA-1,0.479598671197891,-0.355488449335098,0.186297214591253,0.186230094281177,0.168513795981805,0.88097877651453,-0.773364758343917,-0.0550345552234482
snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.5-mRNA-1,0.600073456764221,-0.247282758355141,0.194228923988402,0.155545278624347,0.246858166779081,0.997248807052771,-0.607552508475863,-0.00119647706116146
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.88-mRNA-1,0.599946975708008,-0.253075808286667,0.215629977016783,0.172057721156855,0.22543472883602,1.05263872146606,-0.646979178990932,0.022279340923292
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.66-mRNA-1,0.486484169960022,-0.337342411279678,0.155124520921236,0.151723313552707,0.210177222515146,0.807954490184784,-0.677414370966283,-0.092613101129194
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.67-mRNA-1,0.256065279245377,-0.631511807441711,0.106408664099018,0.192975433712628,0.0893023635571202,0.497235322495302,-1.04913704959052,-0.30343802981844
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.68-mRNA-1,0.590864837169647,-0.283842474222183,0.287934680606129,0.229523474001322,0.16318005832533,1.25986971656481,-0.787332924900726,0.100325464430664
maker-NODE_10_length_526852_cov_45.8755_ID_2249-snap-gene-1.156-mRNA-1,0.624453783035278,-0.233617499470711,0.215909758109335,0.166773993734007,0.238052602608999,1.07670793433984,-0.623327219579194,0.0320979133921343
snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.9-mRNA-1,0.233829408884048,-0.674096643924713,0.10143384212032,0.200070188544421,0.0794607334459821,0.461664934207996,-1.09984743077923,-0.33567311691816
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.90-mRNA-1,0.381364822387695,-0.457653731107712,0.155116175540418,0.191960767423826,0.12753017321229,0.718080923954646,-0.894387217824856,-0.143826640206575
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.70-mRNA-1,0.682321488857269,-0.195418983697891,0.237047762776531,0.167541159262937,0.263211882362763,1.16950392226378,-0.579694509334144,0.0680016818395995
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.91-mRNA-1,0.473045319318771,-0.348836809396744,0.148782216898824,0.149448870674597,0.202743624647458,0.782259981830915,-0.693052794394374,-0.106648886477714
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.71-mRNA-1,0.401201754808426,-0.433087915182114,0.157266558423141,0.185365487832755,0.142291667933265,0.74507566789786,-0.846820682813456,-0.127799619226301
genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.116-mRNA-1,0.29548567533493,-0.572170972824097,0.127227977186143,0.200014293055618,0.0968332358946403,0.585588999092579,-1.01397556365411,-0.232407093728788
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.73-mRNA-1,0.666051387786865,-0.189304754137993,0.155598097097868,0.108555044851027,0.363545895119508,0.977477439741293,-0.439440756361352,-0.00989326024966969
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.74-mRNA-1,0.318020462989807,-0.539184749126434,0.134269825117984,0.197966463742682,0.105275445183118,0.620243742565314,-0.977672913953929,-0.207437608495277
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.92-mRNA-1,0.305611252784729,-0.553542077541351,0.123520397918045,0.191577601125393,0.103845151575903,0.57870874106884,-0.983613775758039,-0.237539959163718
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.93-mRNA-1,0.492350220680237,-0.363873839378357,0.243568413599264,0.230690509982175,0.134082505479455,1.06048340102037,-0.872627885767572,0.0255038667811996
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.75-mRNA-1,0.948363363742828,-0.0331574864685535,0.196999351269845,0.0965123896526669,0.563961677749952,1.34060272375743,-0.248750406349577,0.127300097346437
snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.37-mRNA-1,0.388812631368637,-0.428988814353943,0.108105142415423,0.133031727269566,0.182462566097577,0.606297546128432,-0.738826241380117,-0.217314193545131
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.95-mRNA-1,0.335993975400925,-0.522481977939606,0.154414542516131,0.214757130240817,0.101649343967438,0.694597617785136,-0.992895426887078,-0.158266717998944
maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-1.51-mRNA-1,0.411960601806641,-0.437544882297516,0.196319852852806,0.222843233867278,0.118700096880396,0.870609616736571,-0.925548935580746,-0.060176540660331
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.96-mRNA-1,0.355253934860229,-0.491178154945374,0.150420216955896,0.19815915816585,0.115808431493739,0.690889411171277,-0.936259832301943,-0.16059147171033
genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.143-mRNA-1,0.437254816293716,-0.385010540485382,0.1426068172587,0.156522096704805,0.182337287068367,0.73326898564895,-0.739124511249552,-0.134736683549487
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.76-mRNA-1,0.194529503583908,-0.749384105205536,0.0797041732978645,0.188948904148845,0.0694899684439103,0.375324747214715,-1.15807798515803,-0.425592801369073
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.77-mRNA-1,0.484183341264725,-0.347548574209213,0.177299302366662,0.176619354310351,0.174586863567432,0.861185445388158,-0.757988439139563,-0.064903318661584
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.78-mRNA-1,1.026202917099,-0.0251108091324568,0.388478715141704,0.189488899156815,0.330936862279971,1.83800272643566,-0.480255083404109,0.264346133895838
maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-1.56-mRNA-1,0.795728385448456,-0.114799700677395,0.202886854466482,0.120625494248114,0.405010072886944,1.19935223559539,-0.392534187360448,0.0789467470087223
maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-1.57-mRNA-1,0.450234055519104,-0.369820535182953,0.139163468973985,0.148704389263141,0.190666753053665,0.735346772273382,-0.719725050324613,-0.133507810314116
snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.20-mRNA-1,0.648811459541321,-0.23748642206192,0.293583187463446,0.219333245795048,0.183755385006467,1.30150528550148,-0.735759932629411,0.114445934933164
genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.124-mRNA-1,0.528509318828583,-0.307081162929535,0.184969566087555,0.17038954580106,0.198797038570046,0.909713134169579,-0.701590090808695,-0.0410955353457165
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.80-mRNA-1,0.707038581371307,-0.18453486263752,0.263161723797635,0.181146709015192,0.245942548910777,1.26278670628866,-0.609166335253077,0.101330001167403
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.101-mRNA-1,0.395938634872437,-0.439330726861954,0.154983183242688,0.18808040590956,0.136407267053922,0.731010614335537,-0.865162492708472,-0.136076317122066
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.81-mRNA-1,0.547846078872681,-0.27816766500473,0.144487709497847,0.125930319290285,0.267577467362086,0.836744553844134,-0.572550492888897,-0.0774071074341017
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.102-mRNA-1,0.308688014745712,-0.552549242973328,0.13093836378937,0.199252462339562,0.1002413869525,0.599488975604375,-0.998953141238105,-0.222218799065739
genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.127-mRNA-1,0.320314019918442,-0.532643675804138,0.12801578041774,0.190966295140699,0.10704981268694,0.601671594878038,-0.970414093821589,-0.220640491253929
snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.25-mRNA-1,0.23744010925293,-0.665798485279083,0.101060742018808,0.196282277535608,0.0809169316664338,0.472896588593721,-1.09196063972008,-0.325233832047132
genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.129-mRNA-1,0.505526900291443,-0.327965199947357,0.182388417363522,0.174090123698413,0.184335960075259,0.894266356527805,-0.734390007585249,-0.0485331090689399
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.103-mRNA-1,0.549647867679596,-0.287622690200806,0.184872506017802,0.162805653325616,0.212005938217044,0.935689987738927,-0.673652031081242,-0.0288680187250072
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.84-mRNA-1,0.597162902355194,-0.278077214956284,0.28493010031833,0.228404311431934,0.162043486659726,1.24611422816912,-0.790368420756338,0.0955578535942402
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.104-mRNA-1,0.475034922361374,-0.353608906269073,0.168242198677497,0.169877748131014,0.178809981048107,0.828240976730982,-0.747608273870895,-0.0818432947397479
augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.85-mRNA-1,0.213953271508217,-0.714723408222198,0.0955680117227654,0.204948702345768,0.068597953642408,0.437565578768651,-1.16368896068382,-0.358956853518272
snap_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.29-mRNA-1,0.616261124610901,-0.234307929873466,0.193381308265303,0.151420313218435,0.256151774525642,1.0128255456686,-0.591502631145026,0.00553464611343531
